대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-977,주말,7,5,15,20,10,0,1,4,15
ST-977,주말,8,6,7,13,16,1,0,5,3
ST-977,주말,9,8,11,19,20,2,5,1,7
ST-977,주말,10,7,9,16,29,0,2,5,8
ST-977,주말,11,10,6,16,33,0,6,4,6
ST-977,주말,12,16,11,27,19,1,10,5,10
ST-977,주말,13,13,18,31,19,0,2,11,11
ST-977,주말,14,21,14,35,25,2,4,15,4
ST-977,주말,15,17,17,34,14,1,7,9,11
ST-977,주말,16,18,13,31,20,0,9,9,12
ST-977,주말,17,21,20,41,15,0,9,12,18
ST-977,주말,18,17,14,31,12,0,4,13,5
ST-977,주말,19,8,6,14,11,0,4,4,1
ST-977,주말,20,7,5,12,7,0,1,6,4
ST-977,주말,21,2,6,8,6,0,1,1,3
ST-977,주말,22,4,6,10,10,1,2,1,2
ST-977,주말,23,2,0,2,11,0,0,2,0
ST-977,평일,0,3,3,6,12,0,1,2,4
ST-977,평일,1,3,1,4,13,0,1,2,0
ST-977,평일,2,0,0,0,10,0,0,0,0
ST-977,평일,3,0,0,0,10,0,0,0,0
ST-977,평일,4,0,5,5,10,0,0,0,28
ST-977,평일,5,1,34,35,0,1,0,0,13
ST-977,평일,6,14,54,68,48,0,12,2,72
ST-977,평일,7,18,55,73,88,0,12,6,49
ST-977,평일,8,172,113,285,129,1,78,93,75
ST-977,평일,9,31,47,78,71,1,14,16,21
ST-977,평일,10,16,22,38,93,0,9,7,8
ST-977,평일,11,40,39,79,98,11,17,12,24
ST-977,평일,12,42,62,104,99,9,16,17,15
ST-977,평일,13,41,52,93,120,5,23,13,25
ST-977,평일,14,53,42,95,127,2,22,29,14
ST-977,평일,15,48,34,82,112,3,10,35,18
ST-977,평일,16,73,37,110,98,8,17,48,30
ST-977,평일,17,86,60,146,69,1,30,55,27
ST-977,평일,18,108,72,180,30,5,29,74,37
ST-977,평일,19,40,43,83,18,1,6,33,14
ST-977,평일,20,21,17,38,20,1,4,16,7
ST-977,평일,21,11,8,19,13,1,3,7,3
ST-977,평일,22,10,15,25,13,0,2,8,4
ST-977,평일,23,2,1,3,14,0,1,1,0
