대여소자치구,대여소_ID,대여소번호,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
중구,ST-197,382,주말,10,3,2,5,20
중구,ST-197,382,주말,11,4,0,4,18
중구,ST-197,382,주말,12,2,4,6,16
중구,ST-197,382,주말,13,6,9,15,19
중구,ST-197,382,주말,14,6,6,12,20
중구,ST-197,382,주말,15,6,3,9,22
중구,ST-197,382,주말,16,13,11,24,16
중구,ST-197,382,주말,17,8,10,18,16
중구,ST-197,382,주말,18,14,12,26,16
중구,ST-197,382,주말,19,7,11,18,17
중구,ST-197,382,주말,20,13,17,30,17
중구,ST-197,382,주말,21,5,14,19,24
중구,ST-197,382,주말,22,7,6,13,29
중구,ST-197,382,주말,23,5,9,14,31
중구,ST-197,382,평일,0,14,12,26,64
중구,ST-197,382,평일,1,22,23,45,62
중구,ST-197,382,평일,2,6,12,18,64
중구,ST-197,382,평일,3,5,4,9,69
중구,ST-197,382,평일,4,6,1,7,64
중구,ST-197,382,평일,5,16,1,17,64
중구,ST-197,382,평일,6,7,2,9,50
중구,ST-197,382,평일,7,25,5,30,46
중구,ST-197,382,평일,8,27,17,44,29
중구,ST-197,382,평일,9,14,12,26,23
중구,ST-197,382,평일,10,5,8,13,22
중구,ST-197,382,평일,11,9,10,19,19
중구,ST-197,382,평일,12,17,22,39,22
중구,ST-197,382,평일,13,11,14,25,27
중구,ST-197,382,평일,14,7,16,23,29
중구,ST-197,382,평일,15,11,10,21,38
중구,ST-197,382,평일,16,19,15,34,39
중구,ST-197,382,평일,17,26,29,55,29
중구,ST-197,382,평일,18,39,42,81,36
중구,ST-197,382,평일,19,29,27,56,40
중구,ST-197,382,평일,20,27,25,52,37
중구,ST-197,382,평일,21,17,41,58,38
중구,ST-197,382,평일,22,21,27,48,60
중구,ST-197,382,평일,23,15,24,39,55
중구,ST-198,383,주말,0,64,44,108,93
중구,ST-198,383,주말,1,55,56,111,81
중구,ST-198,383,주말,2,35,33,68,83
중구,ST-198,383,주말,3,22,29,51,83
중구,ST-198,383,주말,4,21,23,44,88
중구,ST-198,383,주말,5,11,13,24,88
중구,ST-198,383,주말,6,7,23,30,94
중구,ST-198,383,주말,7,21,15,36,109
중구,ST-198,383,주말,8,21,35,56,103
중구,ST-198,383,주말,9,43,56,99,109
중구,ST-198,383,주말,10,37,47,84,116
중구,ST-198,383,주말,11,58,59,117,124
중구,ST-198,383,주말,12,75,58,133,129
중구,ST-198,383,주말,13,92,66,158,113
중구,ST-198,383,주말,14,56,72,128,88
중구,ST-198,383,주말,15,77,81,158,105
중구,ST-198,383,주말,16,92,83,175,112
중구,ST-198,383,주말,17,106,109,215,94
중구,ST-198,383,주말,18,109,125,234,92
중구,ST-198,383,주말,19,98,106,204,103
중구,ST-198,383,주말,20,96,95,191,96
중구,ST-198,383,주말,21,87,85,172,90
중구,ST-198,383,주말,22,55,75,130,93
중구,ST-198,383,주말,23,38,55,93,104
중구,ST-198,383,평일,0,165,80,245,232
중구,ST-198,383,평일,1,108,72,180,183
중구,ST-198,383,평일,2,107,55,162,155
중구,ST-198,383,평일,3,69,58,127,126
중구,ST-198,383,평일,4,93,39,132,99
중구,ST-198,383,평일,5,87,136,223,99
중구,ST-198,383,평일,6,65,114,179,111
중구,ST-198,383,평일,7,179,130,309,161
중구,ST-198,383,평일,8,201,270,471,114
중구,ST-198,383,평일,9,192,247,439,161
중구,ST-198,383,평일,10,177,143,320,214
중구,ST-198,383,평일,11,158,152,310,174
중구,ST-198,383,평일,12,211,188,399,159
중구,ST-198,383,평일,13,207,181,388,147
중구,ST-198,383,평일,14,147,142,289,114
중구,ST-198,383,평일,15,162,168,330,95
중구,ST-198,383,평일,16,178,167,345,129
중구,ST-198,383,평일,17,256,347,603,117
중구,ST-198,383,평일,18,421,481,902,168
중구,ST-198,383,평일,19,398,486,884,270
중구,ST-198,383,평일,20,350,350,700,330
중구,ST-198,383,평일,21,326,224,550,311
중구,ST-198,383,평일,22,262,234,496,227
중구,ST-198,383,평일,23,105,178,283,214
중구,ST-199,384,주말,0,6,4,10,36
중구,ST-199,384,주말,1,1,1,2,37
중구,ST-199,384,주말,2,1,0,1,37
중구,ST-199,384,주말,3,3,1,4,37
중구,ST-199,384,주말,4,1,0,1,35
중구,ST-199,384,주말,5,2,1,3,35
중구,ST-199,384,주말,6,5,0,5,35
중구,ST-199,384,주말,7,5,3,8,30
중구,ST-199,384,주말,8,6,0,6,31
중구,ST-199,384,주말,9,9,4,13,22
중구,ST-199,384,주말,10,8,3,11,15
중구,ST-199,384,주말,11,5,6,11,11
중구,ST-199,384,주말,12,13,7,20,9
중구,ST-199,384,주말,13,6,8,14,8
중구,ST-199,384,주말,14,8,8,16,12
중구,ST-199,384,주말,15,5,9,14,12
중구,ST-199,384,주말,16,6,13,19,11
중구,ST-199,384,주말,17,10,15,25,18
중구,ST-199,384,주말,18,13,18,31,25
중구,ST-199,384,주말,19,14,13,27,33
중구,ST-199,384,주말,20,13,18,31,33
중구,ST-199,384,주말,21,9,16,25,38
중구,ST-199,384,주말,22,9,10,19,45
중구,ST-199,384,주말,23,0,8,8,44
중구,ST-199,384,평일,0,14,3,17,70
중구,ST-199,384,평일,1,2,6,8,59
중구,ST-199,384,평일,2,0,3,3,63
중구,ST-199,384,평일,3,2,3,5,69
중구,ST-199,384,평일,4,4,3,7,67
중구,ST-199,384,평일,5,6,3,9,67
중구,ST-199,384,평일,6,28,18,46,62
중구,ST-199,384,평일,7,50,20,70,51
중구,ST-199,384,평일,8,41,9,50,34
중구,ST-199,384,평일,9,2,3,5,5
중구,ST-199,384,평일,10,6,9,15,5
중구,ST-199,384,평일,11,7,8,15,9
중구,ST-199,384,평일,12,13,12,25,7
중구,ST-199,384,평일,13,4,8,12,8
중구,ST-199,384,평일,14,5,4,9,11
중구,ST-199,384,평일,15,6,12,18,11
중구,ST-199,384,평일,16,14,16,30,14
중구,ST-199,384,평일,17,38,49,87,17
중구,ST-199,384,평일,18,63,79,142,27
중구,ST-199,384,평일,19,39,44,83,43
중구,ST-199,384,평일,20,45,38,83,46
중구,ST-199,384,평일,21,27,34,61,39
중구,ST-199,384,평일,22,19,42,61,49
중구,ST-199,384,평일,23,7,17,24,60
중구,ST-2422,3013,주말,0,4,0,4,8
중구,ST-2422,3013,주말,1,1,0,1,7
중구,ST-2422,3013,주말,2,4,3,7,6
중구,ST-2422,3013,주말,3,0,0,0,5
중구,ST-2422,3013,주말,4,3,3,6,4
중구,ST-2422,3013,주말,5,4,3,7,4
중구,ST-2422,3013,주말,6,1,0,1,3
중구,ST-2422,3013,주말,7,0,1,1,2
중구,ST-2422,3013,주말,8,2,3,5,3
중구,ST-2422,3013,주말,9,4,8,12,3
중구,ST-2422,3013,주말,10,1,0,1,6
중구,ST-2422,3013,주말,11,4,8,12,7
중구,ST-2422,3013,주말,12,11,7,18,11
중구,ST-2422,3013,주말,13,8,8,16,6
중구,ST-2422,3013,주말,14,11,16,27,7
중구,ST-2422,3013,주말,15,17,14,31,10
중구,ST-2422,3013,주말,16,9,15,24,6
중구,ST-2422,3013,주말,17,23,21,44,15
중구,ST-2422,3013,주말,18,19,21,40,10
중구,ST-2422,3013,주말,19,17,12,29,9
중구,ST-2422,3013,주말,20,11,10,21,4
중구,ST-2422,3013,주말,21,13,12,25,5
중구,ST-2422,3013,주말,22,4,3,7,6
중구,ST-2422,3013,주말,23,3,3,6,5
중구,ST-2422,3013,평일,0,4,1,5,2
중구,ST-2422,3013,평일,1,0,0,0,0
중구,ST-2422,3013,평일,2,1,2,3,0
중구,ST-2422,3013,평일,3,0,0,0,1
중구,ST-2422,3013,평일,4,2,1,3,1
중구,ST-2422,3013,평일,5,2,11,13,1
중구,ST-2422,3013,평일,6,3,56,59,9
중구,ST-2422,3013,평일,7,24,253,277,52
중구,ST-2422,3013,평일,8,67,248,315,252
중구,ST-2422,3013,평일,9,27,90,117,409
중구,ST-2422,3013,평일,10,58,74,132,474
중구,ST-2422,3013,평일,11,149,92,241,484
중구,ST-2422,3013,평일,12,94,126,220,444
중구,ST-2422,3013,평일,13,113,99,212,463
중구,ST-2422,3013,평일,14,93,78,171,449
중구,ST-2422,3013,평일,15,100,78,178,444
중구,ST-2422,3013,평일,16,109,66,175,423
중구,ST-2422,3013,평일,17,437,88,525,344
중구,ST-2422,3013,평일,18,154,98,252,21
중구,ST-2422,3013,평일,19,49,48,97,6
중구,ST-2422,3013,평일,20,31,28,59,3
중구,ST-2422,3013,평일,21,28,21,49,7
중구,ST-2422,3013,평일,22,17,20,37,2
중구,ST-2422,3013,평일,23,12,14,26,5
중구,ST-2430,4760,주말,0,2,0,2,6
중구,ST-2430,4760,주말,1,0,0,0,4
중구,ST-2430,4760,주말,2,0,0,0,4
중구,ST-2430,4760,주말,3,0,0,0,5
중구,ST-2430,4760,주말,4,0,0,0,5
중구,ST-2430,4760,주말,5,0,0,0,5
중구,ST-2430,4760,주말,6,0,0,0,5
중구,ST-2430,4760,주말,7,0,2,2,5
중구,ST-2430,4760,주말,8,1,0,1,7
중구,ST-2430,4760,주말,9,1,0,1,6
중구,ST-2430,4760,주말,10,0,1,1,5
중구,ST-2430,4760,주말,11,0,2,2,5
중구,ST-2430,4760,주말,12,3,0,3,7
중구,ST-2430,4760,주말,13,0,4,4,4
중구,ST-2430,4760,주말,14,2,4,6,9
중구,ST-2430,4760,주말,15,1,1,2,9
중구,ST-2430,4760,주말,16,1,8,9,7
중구,ST-2430,4760,주말,17,12,6,18,13
중구,ST-2430,4760,주말,18,4,2,6,7
중구,ST-2430,4760,주말,19,0,2,2,6
중구,ST-2430,4760,주말,20,2,5,7,9
중구,ST-2430,4760,주말,21,4,1,5,10
중구,ST-2430,4760,주말,22,0,1,1,10
중구,ST-2430,4760,주말,23,0,0,0,9
중구,ST-2430,4760,평일,0,3,0,3,6
중구,ST-2430,4760,평일,1,0,2,2,3
중구,ST-2430,4760,평일,2,0,0,0,5
중구,ST-2430,4760,평일,3,0,0,0,5
중구,ST-2430,4760,평일,4,0,0,0,5
중구,ST-2430,4760,평일,5,0,0,0,5
중구,ST-2430,4760,평일,6,2,2,4,6
중구,ST-2430,4760,평일,7,4,1,5,6
중구,ST-2430,4760,평일,8,2,3,5,4
중구,ST-2430,4760,평일,9,7,27,34,5
중구,ST-2430,4760,평일,10,4,3,7,22
중구,ST-2430,4760,평일,11,17,3,20,20
중구,ST-2430,4760,평일,12,1,6,7,7
중구,ST-2430,4760,평일,13,4,19,23,19
중구,ST-2430,4760,평일,14,6,4,10,28
중구,ST-2430,4760,평일,15,6,3,9,26
중구,ST-2430,4760,평일,16,8,3,11,21
중구,ST-2430,4760,평일,17,22,23,45,19
중구,ST-2430,4760,평일,18,32,21,53,20
중구,ST-2430,4760,평일,19,23,19,42,12
중구,ST-2430,4760,평일,20,10,8,18,4
중구,ST-2430,4760,평일,21,2,4,6,3
중구,ST-2430,4760,평일,22,6,6,12,6
중구,ST-2430,4760,평일,23,2,0,2,5
중구,ST-2431,4765,주말,0,12,2,14,9
중구,ST-2431,4765,주말,1,6,11,17,6
중구,ST-2431,4765,주말,2,5,1,6,7
중구,ST-2431,4765,주말,3,2,2,4,8
중구,ST-2431,4765,주말,4,0,0,0,6
중구,ST-2431,4765,주말,5,0,0,0,6
중구,ST-2431,4765,주말,6,1,5,6,6
중구,ST-2431,4765,주말,7,2,13,15,8
중구,ST-2431,4765,주말,8,6,10,16,18
중구,ST-2431,4765,주말,9,8,11,19,23
중구,ST-2431,4765,주말,10,11,47,58,26
중구,ST-2431,4765,주말,11,18,27,45,50
중구,ST-2431,4765,주말,12,19,32,51,56
중구,ST-2431,4765,주말,13,30,22,52,70
중구,ST-2431,4765,주말,14,50,54,104,73
중구,ST-2431,4765,주말,15,56,32,88,68
중구,ST-2431,4765,주말,16,56,49,105,56
중구,ST-2431,4765,주말,17,41,42,83,49
중구,ST-2431,4765,주말,18,66,51,117,48
중구,ST-2431,4765,주말,19,39,50,89,41
중구,ST-2431,4765,주말,20,61,54,115,48
중구,ST-2431,4765,주말,21,35,20,55,30
중구,ST-2431,4765,주말,22,16,16,32,25
중구,ST-2431,4765,주말,23,11,8,19,16
중구,ST-2431,4765,평일,0,17,10,27,23
중구,ST-2431,4765,평일,1,13,5,18,21
중구,ST-2431,4765,평일,2,10,8,18,14
중구,ST-2431,4765,평일,3,10,7,17,12
중구,ST-2431,4765,평일,4,9,2,11,11
중구,ST-2431,4765,평일,5,1,9,10,11
중구,ST-2431,4765,평일,6,8,18,26,13
중구,ST-2431,4765,평일,7,45,80,125,20
중구,ST-2431,4765,평일,8,67,139,206,79
중구,ST-2431,4765,평일,9,48,73,121,149
중구,ST-2431,4765,평일,10,65,160,225,171
중구,ST-2431,4765,평일,11,54,82,136,255
중구,ST-2431,4765,평일,12,100,94,194,270
중구,ST-2431,4765,평일,13,83,93,176,243
중구,ST-2431,4765,평일,14,98,72,170,240
중구,ST-2431,4765,평일,15,108,72,180,217
중구,ST-2431,4765,평일,16,118,83,201,195
중구,ST-2431,4765,평일,17,199,89,288,137
중구,ST-2431,4765,평일,18,161,130,291,44
중구,ST-2431,4765,평일,19,80,81,161,23
중구,ST-2431,4765,평일,20,72,69,141,40
중구,ST-2431,4765,평일,21,63,61,124,29
중구,ST-2431,4765,평일,22,50,47,97,32
중구,ST-2431,4765,평일,23,23,26,49,22
중구,ST-2432,4766,주말,0,0,1,1,31
중구,ST-2432,4766,주말,1,1,2,3,31
중구,ST-2432,4766,주말,2,1,0,1,33
중구,ST-2432,4766,주말,3,1,0,1,32
중구,ST-2432,4766,주말,4,2,0,2,30
중구,ST-2432,4766,주말,5,0,1,1,30
중구,ST-2432,4766,주말,6,0,0,0,29
중구,ST-2432,4766,주말,7,4,0,4,29
중구,ST-2432,4766,주말,8,8,0,8,25
중구,ST-2432,4766,주말,9,3,0,3,24
중구,ST-2432,4766,주말,10,3,1,4,21
중구,ST-2432,4766,주말,11,9,0,9,20
중구,ST-2432,4766,주말,12,8,8,16,16
중구,ST-2432,4766,주말,13,10,6,16,15
중구,ST-2432,4766,주말,14,5,6,11,14
중구,ST-2432,4766,주말,15,7,4,11,14
중구,ST-2432,4766,주말,16,5,8,13,10
중구,ST-2432,4766,주말,17,8,12,20,17
중구,ST-2432,4766,주말,18,9,5,14,21
중구,ST-2432,4766,주말,19,6,6,12,23
중구,ST-2432,4766,주말,20,3,7,10,23
중구,ST-2432,4766,주말,21,2,7,9,36
중구,ST-2432,4766,주말,22,1,10,11,40
중구,ST-2432,4766,주말,23,0,2,2,47
중구,ST-2432,4766,평일,0,4,2,6,82
중구,ST-2432,4766,평일,1,4,1,5,79
중구,ST-2432,4766,평일,2,5,1,6,77
중구,ST-2432,4766,평일,3,2,5,7,72
중구,ST-2432,4766,평일,4,3,1,4,75
중구,ST-2432,4766,평일,5,12,0,12,75
중구,ST-2432,4766,평일,6,9,1,10,61
중구,ST-2432,4766,평일,7,26,10,36,53
중구,ST-2432,4766,평일,8,43,27,70,38
중구,ST-2432,4766,평일,9,17,6,23,26
중구,ST-2432,4766,평일,10,9,3,12,17
중구,ST-2432,4766,평일,11,9,8,17,9
중구,ST-2432,4766,평일,12,7,5,12,9
중구,ST-2432,4766,평일,13,7,10,17,7
중구,ST-2432,4766,평일,14,7,6,13,24
중구,ST-2432,4766,평일,15,8,11,19,45
중구,ST-2432,4766,평일,16,14,10,24,69
중구,ST-2432,4766,평일,17,29,17,46,72
중구,ST-2432,4766,평일,18,79,52,131,54
중구,ST-2432,4766,평일,19,25,23,48,32
중구,ST-2432,4766,평일,20,21,17,38,40
중구,ST-2432,4766,평일,21,19,16,35,47
중구,ST-2432,4766,평일,22,5,17,22,48
중구,ST-2432,4766,평일,23,4,10,14,55
중구,ST-2433,4781,주말,0,0,0,0,21
중구,ST-2433,4781,주말,1,0,0,0,21
중구,ST-2433,4781,주말,2,0,0,0,21
중구,ST-2433,4781,주말,3,0,0,0,21
중구,ST-2433,4781,주말,4,0,0,0,20
중구,ST-2433,4781,주말,5,2,0,2,20
중구,ST-2433,4781,주말,6,0,2,2,21
중구,ST-2433,4781,주말,7,0,2,2,21
중구,ST-2433,4781,주말,8,4,1,5,21
중구,ST-2433,4781,주말,9,5,0,5,38
중구,ST-2433,4781,주말,10,2,4,6,32
중구,ST-2433,4781,주말,11,2,2,4,32
중구,ST-2433,4781,주말,12,1,3,4,35
중구,ST-2433,4781,주말,13,6,6,12,32
중구,ST-2433,4781,주말,14,9,3,12,32
중구,ST-2433,4781,주말,15,3,6,9,27
중구,ST-2433,4781,주말,16,12,6,18,25
중구,ST-2433,4781,주말,17,7,6,13,22
중구,ST-2433,4781,주말,18,7,8,15,21
중구,ST-2433,4781,주말,19,3,3,6,21
중구,ST-2433,4781,주말,20,1,6,7,19
중구,ST-2433,4781,주말,21,4,6,10,25
중구,ST-2433,4781,주말,22,0,3,3,26
중구,ST-2433,4781,주말,23,1,3,4,30
중구,ST-2433,4781,평일,0,1,1,2,22
중구,ST-2433,4781,평일,1,2,3,5,25
중구,ST-2433,4781,평일,2,2,0,2,26
중구,ST-2433,4781,평일,3,12,0,12,23
중구,ST-2433,4781,평일,4,0,1,1,13
중구,ST-2433,4781,평일,5,2,5,7,13
중구,ST-2433,4781,평일,6,2,6,8,16
중구,ST-2433,4781,평일,7,21,7,28,20
중구,ST-2433,4781,평일,8,10,14,24,8
중구,ST-2433,4781,평일,9,15,9,24,14
중구,ST-2433,4781,평일,10,7,6,13,9
중구,ST-2433,4781,평일,11,5,8,13,5
중구,ST-2433,4781,평일,12,8,12,20,8
중구,ST-2433,4781,평일,13,9,8,17,24
중구,ST-2433,4781,평일,14,6,10,16,19
중구,ST-2433,4781,평일,15,20,10,30,21
중구,ST-2433,4781,평일,16,13,17,30,13
중구,ST-2433,4781,평일,17,22,29,51,15
중구,ST-2433,4781,평일,18,45,29,74,15
중구,ST-2433,4781,평일,19,17,16,33,11
중구,ST-2433,4781,평일,20,15,11,26,7
중구,ST-2433,4781,평일,21,9,14,23,5
중구,ST-2433,4781,평일,22,4,10,14,14
중구,ST-2433,4781,평일,23,8,4,12,17
중구,ST-2434,4782,주말,0,2,0,2,16
중구,ST-2434,4782,주말,1,2,1,3,14
중구,ST-2434,4782,주말,2,0,0,0,13
중구,ST-2434,4782,주말,3,1,1,2,13
중구,ST-2434,4782,주말,4,0,0,0,14
중구,ST-2434,4782,주말,5,0,0,0,14
중구,ST-2434,4782,주말,6,0,0,0,12
중구,ST-2434,4782,주말,7,0,0,0,13
중구,ST-2434,4782,주말,8,1,1,2,20
중구,ST-2434,4782,주말,9,2,2,4,17
중구,ST-2434,4782,주말,10,2,1,3,19
중구,ST-2434,4782,주말,11,4,3,7,20
중구,ST-2434,4782,주말,12,3,3,6,15
중구,ST-2434,4782,주말,13,5,3,8,17
중구,ST-2434,4782,주말,14,2,1,3,17
중구,ST-2434,4782,주말,15,3,3,6,16
중구,ST-2434,4782,주말,16,5,3,8,16
중구,ST-2434,4782,주말,17,1,7,8,14
중구,ST-2434,4782,주말,18,3,3,6,18
중구,ST-2434,4782,주말,19,3,3,6,18
중구,ST-2434,4782,주말,20,2,2,4,17
중구,ST-2434,4782,주말,21,3,3,6,15
중구,ST-2434,4782,주말,22,0,1,1,17
중구,ST-2434,4782,주말,23,0,0,0,17
중구,ST-2434,4782,평일,0,1,3,4,15
중구,ST-2434,4782,평일,1,5,1,6,17
중구,ST-2434,4782,평일,2,0,3,3,11
중구,ST-2434,4782,평일,3,3,0,3,14
중구,ST-2434,4782,평일,4,0,0,0,12
중구,ST-2434,4782,평일,5,1,0,1,12
중구,ST-2434,4782,평일,6,1,1,2,10
중구,ST-2434,4782,평일,7,4,4,8,10
중구,ST-2434,4782,평일,8,17,23,40,10
중구,ST-2434,4782,평일,9,12,8,20,16
중구,ST-2434,4782,평일,10,1,0,1,13
중구,ST-2434,4782,평일,11,6,2,8,12
중구,ST-2434,4782,평일,12,1,3,4,8
중구,ST-2434,4782,평일,13,5,2,7,9
중구,ST-2434,4782,평일,14,2,2,4,8
중구,ST-2434,4782,평일,15,3,2,5,7
중구,ST-2434,4782,평일,16,2,6,8,6
중구,ST-2434,4782,평일,17,7,8,15,8
중구,ST-2434,4782,평일,18,16,14,30,7
중구,ST-2434,4782,평일,19,4,2,6,3
중구,ST-2434,4782,평일,20,6,6,12,6
중구,ST-2434,4782,평일,21,2,4,6,3
중구,ST-2434,4782,평일,22,2,4,6,6
중구,ST-2434,4782,평일,23,0,1,1,7
중구,ST-2514,4753,주말,0,2,0,2,7
중구,ST-2514,4753,주말,1,0,0,0,5
중구,ST-2514,4753,주말,2,2,0,2,4
중구,ST-2514,4753,주말,3,0,0,0,3
중구,ST-2514,4753,주말,4,0,0,0,3
중구,ST-2514,4753,주말,5,1,0,1,3
중구,ST-2514,4753,주말,6,1,9,10,2
중구,ST-2514,4753,주말,7,2,1,3,8
중구,ST-2514,4753,주말,8,5,3,8,7
중구,ST-2514,4753,주말,9,4,4,8,6
중구,ST-2514,4753,주말,10,7,11,18,6
중구,ST-2514,4753,주말,11,3,4,7,5
중구,ST-2514,4753,주말,12,8,8,16,9
중구,ST-2514,4753,주말,13,10,7,17,5
중구,ST-2514,4753,주말,14,5,10,15,9
중구,ST-2514,4753,주말,15,8,12,20,15
중구,ST-2514,4753,주말,16,15,9,24,17
중구,ST-2514,4753,주말,17,8,8,16,7
중구,ST-2514,4753,주말,18,4,6,10,8
중구,ST-2514,4753,주말,19,4,5,9,7
중구,ST-2514,4753,주말,20,4,3,7,10
중구,ST-2514,4753,주말,21,6,2,8,6
중구,ST-2514,4753,주말,22,2,0,2,4
중구,ST-2514,4753,주말,23,0,4,4,2
중구,ST-2514,4753,평일,0,5,4,9,8
중구,ST-2514,4753,평일,1,4,1,5,7
중구,ST-2514,4753,평일,2,1,0,1,6
중구,ST-2514,4753,평일,3,0,1,1,4
중구,ST-2514,4753,평일,4,0,1,1,6
중구,ST-2514,4753,평일,5,0,1,1,6
중구,ST-2514,4753,평일,6,1,13,14,6
중구,ST-2514,4753,평일,7,11,8,19,16
중구,ST-2514,4753,평일,8,37,58,95,10
중구,ST-2514,4753,평일,9,20,29,49,28
중구,ST-2514,4753,평일,10,25,44,69,35
중구,ST-2514,4753,평일,11,38,58,96,50
중구,ST-2514,4753,평일,12,26,18,44,52
중구,ST-2514,4753,평일,13,32,25,57,50
중구,ST-2514,4753,평일,14,43,26,69,47
중구,ST-2514,4753,평일,15,16,22,38,40
중구,ST-2514,4753,평일,16,23,31,54,54
중구,ST-2514,4753,평일,17,60,43,103,61
중구,ST-2514,4753,평일,18,73,48,121,46
중구,ST-2514,4753,평일,19,45,33,78,29
중구,ST-2514,4753,평일,20,20,15,35,10
중구,ST-2514,4753,평일,21,20,25,45,7
중구,ST-2514,4753,평일,22,15,13,28,15
중구,ST-2514,4753,평일,23,7,11,18,10
중구,ST-2516,4761,주말,0,0,2,2,3
중구,ST-2516,4761,주말,1,1,1,2,4
중구,ST-2516,4761,주말,2,3,2,5,4
중구,ST-2516,4761,주말,3,0,0,0,3
중구,ST-2516,4761,주말,4,1,0,1,3
중구,ST-2516,4761,주말,5,0,0,0,3
중구,ST-2516,4761,주말,6,1,4,5,2
중구,ST-2516,4761,주말,7,1,3,4,3
중구,ST-2516,4761,주말,8,3,2,5,6
중구,ST-2516,4761,주말,9,0,1,1,4
중구,ST-2516,4761,주말,10,1,1,2,6
중구,ST-2516,4761,주말,11,2,5,7,5
중구,ST-2516,4761,주말,12,3,1,4,8
중구,ST-2516,4761,주말,13,4,5,9,9
중구,ST-2516,4761,주말,14,2,6,8,5
중구,ST-2516,4761,주말,15,3,4,7,23
중구,ST-2516,4761,주말,16,13,5,18,24
중구,ST-2516,4761,주말,17,4,3,7,18
중구,ST-2516,4761,주말,18,3,4,7,20
중구,ST-2516,4761,주말,19,12,6,18,18
중구,ST-2516,4761,주말,20,10,4,14,14
중구,ST-2516,4761,주말,21,9,5,14,12
중구,ST-2516,4761,주말,22,4,1,5,6
중구,ST-2516,4761,주말,23,0,2,2,3
중구,ST-2516,4761,평일,0,4,0,4,2
중구,ST-2516,4761,평일,1,3,3,6,2
중구,ST-2516,4761,평일,2,2,2,4,3
중구,ST-2516,4761,평일,3,0,1,1,2
중구,ST-2516,4761,평일,4,0,0,0,1
중구,ST-2516,4761,평일,5,2,1,3,1
중구,ST-2516,4761,평일,6,3,9,12,1
중구,ST-2516,4761,평일,7,13,28,41,9
중구,ST-2516,4761,평일,8,24,19,43,21
중구,ST-2516,4761,평일,9,18,8,26,15
중구,ST-2516,4761,평일,10,6,9,15,9
중구,ST-2516,4761,평일,11,12,15,27,16
중구,ST-2516,4761,평일,12,10,20,30,19
중구,ST-2516,4761,평일,13,13,14,27,29
중구,ST-2516,4761,평일,14,17,6,23,32
중구,ST-2516,4761,평일,15,12,16,28,21
중구,ST-2516,4761,평일,16,12,27,39,21
중구,ST-2516,4761,평일,17,49,31,80,37
중구,ST-2516,4761,평일,18,47,34,81,14
중구,ST-2516,4761,평일,19,30,29,59,5
중구,ST-2516,4761,평일,20,15,11,26,5
중구,ST-2516,4761,평일,21,8,3,11,3
중구,ST-2516,4761,평일,22,1,5,6,2
중구,ST-2516,4761,평일,23,2,1,3,2
중구,ST-2517,4762,주말,0,2,0,2,1
중구,ST-2517,4762,주말,1,2,1,3,1
중구,ST-2517,4762,주말,2,0,0,0,1
중구,ST-2517,4762,주말,3,0,0,0,1
중구,ST-2517,4762,주말,4,0,0,0,1
중구,ST-2517,4762,주말,5,0,0,0,1
중구,ST-2517,4762,주말,6,0,0,0,1
중구,ST-2517,4762,주말,7,0,0,0,1
중구,ST-2517,4762,주말,8,0,0,0,1
중구,ST-2517,4762,주말,9,0,3,3,1
중구,ST-2517,4762,주말,10,2,2,4,2
중구,ST-2517,4762,주말,11,1,4,5,2
중구,ST-2517,4762,주말,12,2,3,5,4
중구,ST-2517,4762,주말,13,3,4,7,5
중구,ST-2517,4762,주말,14,4,8,12,6
중구,ST-2517,4762,주말,15,14,10,24,9
중구,ST-2517,4762,주말,16,9,9,18,7
중구,ST-2517,4762,주말,17,15,6,21,9
중구,ST-2517,4762,주말,18,3,5,8,4
중구,ST-2517,4762,주말,19,5,6,11,5
중구,ST-2517,4762,주말,20,4,4,8,5
중구,ST-2517,4762,주말,21,7,3,10,6
중구,ST-2517,4762,주말,22,4,4,8,2
중구,ST-2517,4762,주말,23,2,3,5,3
중구,ST-2517,4762,평일,0,2,1,3,3
중구,ST-2517,4762,평일,1,1,1,2,2
중구,ST-2517,4762,평일,2,0,1,1,2
중구,ST-2517,4762,평일,3,1,0,1,3
중구,ST-2517,4762,평일,4,0,1,1,2
중구,ST-2517,4762,평일,5,0,0,0,2
중구,ST-2517,4762,평일,6,6,24,30,3
중구,ST-2517,4762,평일,7,24,17,41,20
중구,ST-2517,4762,평일,8,51,65,116,11
중구,ST-2517,4762,평일,9,13,28,41,16
중구,ST-2517,4762,평일,10,20,22,42,32
중구,ST-2517,4762,평일,11,25,39,64,36
중구,ST-2517,4762,평일,12,23,24,47,42
중구,ST-2517,4762,평일,13,19,25,44,47
중구,ST-2517,4762,평일,14,19,22,41,46
중구,ST-2517,4762,평일,15,17,28,45,45
중구,ST-2517,4762,평일,16,15,33,48,58
중구,ST-2517,4762,평일,17,60,41,101,64
중구,ST-2517,4762,평일,18,91,84,175,48
중구,ST-2517,4762,평일,19,39,23,62,40
중구,ST-2517,4762,평일,20,40,14,54,28
중구,ST-2517,4762,평일,21,17,16,33,11
중구,ST-2517,4762,평일,22,16,14,30,13
중구,ST-2517,4762,평일,23,8,2,10,10
중구,ST-2518,4768,주말,0,5,0,5,3
중구,ST-2518,4768,주말,1,1,1,2,1
