대여소_ID,대여소명,주간,시간대,동일_대여소_반납,유출_건수,유입_건수,중구_내_이동_건수
ST-1780,광희동_001_1,주말,12,1,25,20,19
ST-1780,광희동_001_1,주말,13,2,39,29,14
ST-1780,광희동_001_1,주말,14,1,46,26,40
ST-1780,광희동_001_1,주말,15,14,49,38,31
ST-1780,광희동_001_1,주말,16,5,69,35,40
ST-1780,광희동_001_1,주말,17,3,92,36,72
ST-1780,광희동_001_1,주말,18,8,63,19,45
ST-1780,광희동_001_1,주말,19,4,45,32,29
ST-1780,광희동_001_1,주말,20,3,38,33,35
ST-1780,광희동_001_1,주말,21,10,57,36,45
ST-1780,광희동_001_1,주말,22,3,45,22,29
ST-1780,광희동_001_1,주말,23,5,36,23,25
ST-1780,광희동_001_1,평일,0,3,34,29,40
ST-1780,광희동_001_1,평일,1,2,25,14,18
ST-1780,광희동_001_1,평일,2,0,27,10,10
ST-1780,광희동_001_1,평일,3,1,27,8,12
ST-1780,광희동_001_1,평일,4,0,21,8,10
ST-1780,광희동_001_1,평일,5,0,17,29,8
ST-1780,광희동_001_1,평일,6,0,35,68,11
ST-1780,광희동_001_1,평일,7,2,98,96,52
ST-1780,광희동_001_1,평일,8,2,134,259,128
ST-1780,광희동_001_1,평일,9,6,81,83,104
ST-1780,광희동_001_1,평일,10,12,59,93,75
ST-1780,광희동_001_1,평일,11,14,46,92,60
ST-1780,광희동_001_1,평일,12,10,98,61,82
ST-1780,광희동_001_1,평일,13,9,63,70,62
ST-1780,광희동_001_1,평일,14,13,76,91,76
ST-1780,광희동_001_1,평일,15,7,103,69,84
ST-1780,광희동_001_1,평일,16,12,121,108,72
ST-1780,광희동_001_1,평일,17,15,269,180,138
ST-1780,광희동_001_1,평일,18,16,414,239,275
ST-1780,광희동_001_1,평일,19,16,265,106,166
ST-1780,광희동_001_1,평일,20,10,166,83,114
ST-1780,광희동_001_1,평일,21,17,165,71,120
ST-1780,광희동_001_1,평일,22,6,132,53,79
ST-1780,광희동_001_1,평일,23,3,80,45,64
ST-1781,신당동_004_2,주말,0,0,8,7,2
ST-1781,신당동_004_2,주말,1,2,15,5,18
ST-1781,신당동_004_2,주말,2,0,6,2,3
ST-1781,신당동_004_2,주말,3,0,0,0,1
ST-1781,신당동_004_2,주말,4,0,1,0,0
ST-1781,신당동_004_2,주말,5,0,2,8,0
ST-1781,신당동_004_2,주말,6,1,0,8,2
ST-1781,신당동_004_2,주말,7,3,2,5,3
ST-1781,신당동_004_2,주말,8,0,12,14,1
ST-1781,신당동_004_2,주말,9,0,5,22,0
ST-1781,신당동_004_2,주말,10,7,10,26,6
ST-1781,신당동_004_2,주말,11,1,6,19,7
ST-1781,신당동_004_2,주말,12,2,6,21,13
ST-1781,신당동_004_2,주말,13,2,9,16,10
ST-1781,신당동_004_2,주말,14,2,12,17,10
ST-1781,신당동_004_2,주말,15,1,23,11,8
ST-1781,신당동_004_2,주말,16,2,32,8,21
ST-1781,신당동_004_2,주말,17,0,47,6,27
ST-1781,신당동_004_2,주말,18,2,18,18,30
ST-1781,신당동_004_2,주말,19,3,28,33,9
ST-1781,신당동_004_2,주말,20,6,17,48,15
ST-1781,신당동_004_2,주말,21,12,20,10,5
ST-1781,신당동_004_2,주말,22,6,19,10,15
ST-1781,신당동_004_2,주말,23,14,27,8,8
ST-1781,신당동_004_2,평일,0,27,77,15,39
ST-1781,신당동_004_2,평일,1,11,61,13,65
ST-1781,신당동_004_2,평일,2,6,27,6,44
ST-1781,신당동_004_2,평일,3,14,24,4,38
ST-1781,신당동_004_2,평일,4,6,40,33,25
ST-1781,신당동_004_2,평일,5,0,44,15,13
ST-1781,신당동_004_2,평일,6,2,14,21,4
ST-1781,신당동_004_2,평일,7,0,22,36,27
ST-1781,신당동_004_2,평일,8,2,72,144,66
ST-1781,신당동_004_2,평일,9,8,24,111,46
ST-1781,신당동_004_2,평일,10,27,20,68,52
ST-1781,신당동_004_2,평일,11,17,66,58,38
ST-1781,신당동_004_2,평일,12,24,52,51,62
ST-1781,신당동_004_2,평일,13,31,57,40,67
ST-1781,신당동_004_2,평일,14,27,74,36,45
ST-1781,신당동_004_2,평일,15,17,76,30,52
ST-1781,신당동_004_2,평일,16,17,131,26,46
ST-1781,신당동_004_2,평일,17,5,129,48,87
ST-1781,신당동_004_2,평일,18,7,90,80,83
ST-1781,신당동_004_2,평일,19,4,41,123,49
ST-1781,신당동_004_2,평일,20,27,63,148,39
ST-1781,신당동_004_2,평일,21,41,91,104,52
ST-1781,신당동_004_2,평일,22,71,80,58,59
ST-1781,신당동_004_2,평일,23,51,99,45,34
ST-1782,광희동_005_1,주말,0,0,9,25,2
ST-1782,광희동_005_1,주말,1,0,10,8,0
ST-1782,광희동_005_1,주말,2,0,10,4,6
ST-1782,광희동_005_1,주말,3,0,6,4,5
ST-1782,광희동_005_1,주말,4,0,2,1,3
ST-1782,광희동_005_1,주말,5,0,3,1,6
ST-1782,광희동_005_1,주말,6,0,5,5,8
ST-1782,광희동_005_1,주말,7,0,1,3,3
ST-1782,광희동_005_1,주말,8,0,5,3,6
ST-1782,광희동_005_1,주말,9,0,9,1,8
ST-1782,광희동_005_1,주말,10,0,3,2,10
ST-1782,광희동_005_1,주말,11,4,10,5,9
ST-1782,광희동_005_1,주말,12,2,2,3,10
ST-1782,광희동_005_1,주말,13,0,6,5,8
ST-1782,광희동_005_1,주말,14,2,6,4,14
ST-1782,광희동_005_1,주말,15,5,11,6,15
ST-1782,광희동_005_1,주말,16,7,4,13,13
ST-1782,광희동_005_1,주말,17,2,19,12,15
ST-1782,광희동_005_1,주말,18,4,11,8,16
ST-1782,광희동_005_1,주말,19,5,7,13,12
ST-1782,광희동_005_1,주말,20,4,6,9,18
ST-1782,광희동_005_1,주말,21,7,13,12,12
ST-1782,광희동_005_1,주말,22,0,22,21,17
ST-1782,광희동_005_1,주말,23,0,5,1,6
ST-1782,광희동_005_1,평일,0,0,32,22,27
ST-1782,광희동_005_1,평일,1,2,15,11,26
ST-1782,광희동_005_1,평일,2,1,15,6,9
ST-1782,광희동_005_1,평일,3,2,14,1,14
ST-1782,광희동_005_1,평일,4,3,18,3,4
ST-1782,광희동_005_1,평일,5,0,17,0,11
ST-1782,광희동_005_1,평일,6,1,2,8,7
ST-1782,광희동_005_1,평일,7,2,3,42,23
ST-1782,광희동_005_1,평일,8,1,17,27,72
ST-1782,광희동_005_1,평일,9,2,11,48,62
ST-1782,광희동_005_1,평일,10,2,3,9,11
ST-1782,광희동_005_1,평일,11,2,11,7,8
ST-1782,광희동_005_1,평일,12,5,13,20,22
ST-1782,광희동_005_1,평일,13,6,13,35,32
ST-1782,광희동_005_1,평일,14,9,23,22,32
ST-1782,광희동_005_1,평일,15,6,27,25,28
ST-1782,광희동_005_1,평일,16,15,43,27,30
ST-1782,광희동_005_1,평일,17,8,29,43,32
ST-1782,광희동_005_1,평일,18,9,98,28,71
ST-1782,광희동_005_1,평일,19,13,59,51,44
ST-1782,광희동_005_1,평일,20,9,39,33,34
ST-1782,광희동_005_1,평일,21,11,36,26,47
ST-1782,광희동_005_1,평일,22,12,26,50,43
ST-1782,광희동_005_1,평일,23,12,15,16,19
ST-1783,장충동_006_1,주말,0,0,2,0,0
ST-1783,장충동_006_1,주말,1,0,0,1,0
ST-1783,장충동_006_1,주말,2,0,1,1,0
ST-1783,장충동_006_1,주말,3,0,4,0,0
ST-1783,장충동_006_1,주말,4,0,3,0,0
ST-1783,장충동_006_1,주말,5,0,0,0,0
ST-1783,장충동_006_1,주말,6,0,0,1,4
ST-1783,장충동_006_1,주말,7,0,0,3,3
ST-1783,장충동_006_1,주말,8,0,0,4,0
ST-1783,장충동_006_1,주말,9,0,0,4,5
ST-1783,장충동_006_1,주말,10,0,4,0,10
ST-1783,장충동_006_1,주말,11,0,0,2,3
ST-1783,장충동_006_1,주말,12,0,1,4,10
ST-1783,장충동_006_1,주말,13,0,4,0,1
ST-1783,장충동_006_1,주말,14,0,2,3,11
ST-1783,장충동_006_1,주말,15,0,3,1,10
ST-1783,장충동_006_1,주말,16,2,7,2,21
ST-1783,장충동_006_1,주말,17,0,9,7,14
ST-1783,장충동_006_1,주말,18,0,16,1,10
ST-1783,장충동_006_1,주말,19,0,10,4,6
ST-1783,장충동_006_1,주말,20,0,8,6,12
ST-1783,장충동_006_1,주말,21,0,12,1,10
ST-1783,장충동_006_1,주말,22,0,12,0,6
ST-1783,장충동_006_1,주말,23,0,0,0,2
ST-1783,장충동_006_1,평일,0,1,0,5,25
ST-1783,장충동_006_1,평일,1,1,2,0,2
ST-1783,장충동_006_1,평일,2,0,2,1,4
ST-1783,장충동_006_1,평일,3,0,0,0,1
ST-1783,장충동_006_1,평일,4,0,0,13,4
ST-1783,장충동_006_1,평일,5,0,0,3,8
ST-1783,장충동_006_1,평일,6,0,2,0,17
ST-1783,장충동_006_1,평일,7,0,3,3,16
ST-1783,장충동_006_1,평일,8,1,12,17,49
ST-1783,장충동_006_1,평일,9,4,9,6,34
ST-1783,장충동_006_1,평일,10,3,3,13,37
ST-1783,장충동_006_1,평일,11,3,5,16,56
ST-1783,장충동_006_1,평일,12,2,20,23,32
ST-1783,장충동_006_1,평일,13,3,16,7,40
ST-1783,장충동_006_1,평일,14,0,15,7,30
ST-1783,장충동_006_1,평일,15,0,32,7,40
ST-1783,장충동_006_1,평일,16,5,28,4,31
ST-1783,장충동_006_1,평일,17,5,13,7,47
ST-1783,장충동_006_1,평일,18,2,27,4,26
ST-1783,장충동_006_1,평일,19,4,22,6,31
ST-1783,장충동_006_1,평일,20,2,14,2,12
ST-1783,장충동_006_1,평일,21,2,7,1,27
ST-1783,장충동_006_1,평일,22,0,13,2,13
ST-1783,장충동_006_1,평일,23,0,3,3,0
ST-1785,장충동_003_1,주말,0,0,4,2,1
ST-1785,장충동_003_1,주말,1,0,2,2,7
ST-1785,장충동_003_1,주말,2,0,0,0,0
ST-1785,장충동_003_1,주말,3,0,4,0,0
ST-1785,장충동_003_1,주말,4,0,0,0,0
ST-1785,장충동_003_1,주말,5,0,0,0,0
ST-1785,장충동_003_1,주말,6,0,0,1,0
ST-1785,장충동_003_1,주말,7,1,0,5,0
ST-1785,장충동_003_1,주말,8,1,5,12,0
ST-1785,장충동_003_1,주말,9,0,6,4,0
ST-1785,장충동_003_1,주말,10,0,1,0,7
ST-1785,장충동_003_1,주말,11,0,5,3,5
ST-1785,장충동_003_1,주말,12,0,2,5,8
ST-1785,장충동_003_1,주말,13,2,1,9,12
ST-1785,장충동_003_1,주말,14,0,9,8,2
ST-1785,장충동_003_1,주말,15,0,5,9,8
ST-1785,장충동_003_1,주말,16,0,1,7,1
ST-1785,장충동_003_1,주말,17,0,13,19,15
ST-1785,장충동_003_1,주말,18,0,20,7,15
ST-1785,장충동_003_1,주말,19,1,6,2,15
ST-1785,장충동_003_1,주말,20,1,8,3,9
ST-1785,장충동_003_1,주말,21,0,17,2,9
ST-1785,장충동_003_1,주말,22,0,4,1,8
ST-1785,장충동_003_1,주말,23,0,5,2,5
ST-1785,장충동_003_1,평일,0,0,3,1,10
ST-1785,장충동_003_1,평일,1,0,6,1,8
ST-1785,장충동_003_1,평일,2,0,5,0,0
ST-1785,장충동_003_1,평일,3,0,3,0,0
ST-1785,장충동_003_1,평일,4,0,1,2,0
ST-1785,장충동_003_1,평일,5,0,0,0,2
ST-1785,장충동_003_1,평일,6,0,0,0,5
ST-1785,장충동_003_1,평일,7,0,2,8,3
ST-1785,장충동_003_1,평일,8,0,3,21,35
ST-1785,장충동_003_1,평일,9,0,1,29,10
ST-1785,장충동_003_1,평일,10,0,0,15,19
ST-1785,장충동_003_1,평일,11,2,4,6,8
ST-1785,장충동_003_1,평일,12,0,2,10,37
ST-1785,장충동_003_1,평일,13,1,2,4,13
ST-1785,장충동_003_1,평일,14,2,1,9,13
ST-1785,장충동_003_1,평일,15,2,6,1,15
ST-1785,장충동_003_1,평일,16,1,9,9,9
ST-1785,장충동_003_1,평일,17,0,27,14,22
ST-1785,장충동_003_1,평일,18,2,36,25,25
ST-1785,장충동_003_1,평일,19,0,30,15,29
ST-1785,장충동_003_1,평일,20,2,15,8,13
ST-1785,장충동_003_1,평일,21,1,21,6,11
ST-1785,장충동_003_1,평일,22,0,15,2,16
ST-1785,장충동_003_1,평일,23,0,6,1,8
ST-1786,약수동_006_1,주말,0,1,12,6,6
ST-1786,약수동_006_1,주말,1,1,13,12,5
ST-1786,약수동_006_1,주말,2,0,5,4,10
ST-1786,약수동_006_1,주말,3,0,4,2,1
ST-1786,약수동_006_1,주말,4,0,2,2,6
ST-1786,약수동_006_1,주말,5,0,2,0,0
ST-1786,약수동_006_1,주말,6,0,3,2,0
ST-1786,약수동_006_1,주말,7,0,0,0,0
ST-1786,약수동_006_1,주말,8,0,5,2,2
ST-1786,약수동_006_1,주말,9,0,6,2,3
ST-1786,약수동_006_1,주말,10,0,3,0,3
ST-1786,약수동_006_1,주말,11,0,4,4,9
ST-1786,약수동_006_1,주말,12,0,2,4,7
ST-1786,약수동_006_1,주말,13,0,6,2,2
ST-1786,약수동_006_1,주말,14,2,7,1,7
ST-1786,약수동_006_1,주말,15,0,4,0,1
ST-1786,약수동_006_1,주말,16,0,1,9,9
ST-1786,약수동_006_1,주말,17,0,6,9,6
ST-1786,약수동_006_1,주말,18,0,7,7,2
ST-1786,약수동_006_1,주말,19,0,7,4,8
ST-1786,약수동_006_1,주말,20,0,6,3,4
ST-1786,약수동_006_1,주말,21,0,6,11,6
ST-1786,약수동_006_1,주말,22,0,7,4,11
ST-1786,약수동_006_1,주말,23,0,4,5,8
ST-1786,약수동_006_1,평일,0,0,13,21,13
ST-1786,약수동_006_1,평일,1,0,22,13,5
ST-1786,약수동_006_1,평일,2,2,12,12,6
ST-1786,약수동_006_1,평일,3,0,7,9,2
ST-1786,약수동_006_1,평일,4,0,1,6,4
ST-1786,약수동_006_1,평일,5,0,7,6,10
ST-1786,약수동_006_1,평일,6,0,26,3,13
ST-1786,약수동_006_1,평일,7,0,19,7,15
ST-1786,약수동_006_1,평일,8,0,20,6,43
ST-1786,약수동_006_1,평일,9,0,10,2,12
ST-1786,약수동_006_1,평일,10,0,5,9,3
ST-1786,약수동_006_1,평일,11,0,2,9,11
ST-1786,약수동_006_1,평일,12,2,2,5,15
ST-1786,약수동_006_1,평일,13,0,2,7,10
ST-1786,약수동_006_1,평일,14,0,4,6,5
ST-1786,약수동_006_1,평일,15,0,13,18,3
ST-1786,약수동_006_1,평일,16,0,16,20,14
ST-1786,약수동_006_1,평일,17,0,21,25,22
ST-1786,약수동_006_1,평일,18,4,54,42,27
ST-1786,약수동_006_1,평일,19,0,41,28,13
ST-1786,약수동_006_1,평일,20,2,27,18,19
ST-1786,약수동_006_1,평일,21,0,21,19,13
ST-1786,약수동_006_1,평일,22,0,31,15,43
ST-1786,약수동_006_1,평일,23,0,8,8,27
ST-1789,약수동_023_1,주말,0,0,2,0,0
ST-1789,약수동_023_1,주말,1,0,2,1,4
ST-1789,약수동_023_1,주말,2,0,0,1,2
ST-1789,약수동_023_1,주말,3,0,2,0,0
ST-1789,약수동_023_1,주말,4,0,0,0,0
ST-1789,약수동_023_1,주말,5,0,0,1,0
ST-1789,약수동_023_1,주말,6,0,0,3,0
ST-1789,약수동_023_1,주말,7,0,0,0,0
ST-1789,약수동_023_1,주말,8,0,0,0,2
ST-1789,약수동_023_1,주말,9,0,1,0,0
ST-1789,약수동_023_1,주말,10,1,0,0,1
ST-1789,약수동_023_1,주말,11,1,7,2,7
ST-1789,약수동_023_1,주말,12,1,2,1,3
ST-1789,약수동_023_1,주말,13,2,5,2,3
ST-1789,약수동_023_1,주말,14,0,6,4,7
ST-1789,약수동_023_1,주말,15,0,6,4,6
ST-1789,약수동_023_1,주말,16,2,1,4,8
ST-1789,약수동_023_1,주말,17,0,2,5,0
ST-1789,약수동_023_1,주말,18,1,2,1,0
ST-1789,약수동_023_1,주말,19,0,6,6,2
ST-1789,약수동_023_1,주말,20,0,1,11,0
ST-1789,약수동_023_1,주말,21,0,6,7,2
ST-1789,약수동_023_1,주말,22,0,1,3,2
ST-1789,약수동_023_1,주말,23,0,0,0,0
ST-1789,약수동_023_1,평일,0,0,4,10,0
ST-1789,약수동_023_1,평일,1,0,2,2,0
ST-1789,약수동_023_1,평일,2,0,2,4,2
ST-1789,약수동_023_1,평일,3,0,2,0,0
ST-1789,약수동_023_1,평일,4,0,0,0,0
ST-1789,약수동_023_1,평일,5,0,4,0,3
ST-1789,약수동_023_1,평일,6,0,16,0,11
ST-1789,약수동_023_1,평일,7,0,11,0,3
ST-1789,약수동_023_1,평일,8,0,13,2,4
ST-1789,약수동_023_1,평일,9,0,5,1,5
ST-1789,약수동_023_1,평일,10,0,11,4,6
ST-1789,약수동_023_1,평일,11,0,0,1,4
ST-1789,약수동_023_1,평일,12,0,2,4,0
ST-1789,약수동_023_1,평일,13,0,4,4,1
ST-1789,약수동_023_1,평일,14,0,2,8,7
ST-1789,약수동_023_1,평일,15,0,10,1,18
ST-1789,약수동_023_1,평일,16,0,13,4,24
ST-1789,약수동_023_1,평일,17,4,12,18,20
ST-1789,약수동_023_1,평일,18,0,39,13,17
ST-1789,약수동_023_1,평일,19,0,35,9,15
ST-1789,약수동_023_1,평일,20,0,29,9,17
ST-1789,약수동_023_1,평일,21,0,15,5,8
ST-1789,약수동_023_1,평일,22,0,8,2,9
ST-1789,약수동_023_1,평일,23,0,4,7,3
ST-1790,회현동_008_1,주말,0,0,0,0,0
ST-1790,회현동_008_1,주말,1,0,0,0,0
ST-1790,회현동_008_1,주말,2,0,0,1,2
ST-1790,회현동_008_1,주말,3,0,0,1,0
ST-1790,회현동_008_1,주말,4,0,1,0,1
ST-1790,회현동_008_1,주말,5,0,1,0,1
ST-1790,회현동_008_1,주말,6,0,0,0,0
ST-1790,회현동_008_1,주말,7,0,0,0,0
ST-1790,회현동_008_1,주말,8,0,0,0,0
ST-1790,회현동_008_1,주말,9,0,0,2,2
ST-1790,회현동_008_1,주말,10,0,0,2,0
ST-1790,회현동_008_1,주말,11,0,4,2,0
ST-1790,회현동_008_1,주말,12,0,2,4,0
ST-1790,회현동_008_1,주말,13,1,0,2,3
ST-1790,회현동_008_1,주말,14,1,4,4,3
ST-1790,회현동_008_1,주말,15,0,6,2,4
ST-1790,회현동_008_1,주말,16,0,4,2,4
ST-1790,회현동_008_1,주말,17,0,1,1,2
ST-1790,회현동_008_1,주말,18,0,3,3,2
ST-1790,회현동_008_1,주말,19,0,2,2,2
ST-1790,회현동_008_1,주말,20,0,4,1,2
ST-1790,회현동_008_1,주말,21,0,1,0,2
ST-1790,회현동_008_1,주말,22,0,1,0,2
ST-1790,회현동_008_1,주말,23,0,0,0,0
ST-1790,회현동_008_1,평일,0,0,0,0,0
ST-1790,회현동_008_1,평일,1,0,0,0,2
ST-1790,회현동_008_1,평일,2,0,0,1,0
ST-1790,회현동_008_1,평일,3,0,0,1,0
ST-1790,회현동_008_1,평일,4,0,0,2,0
ST-1790,회현동_008_1,평일,5,0,0,0,0
ST-1790,회현동_008_1,평일,6,0,0,0,0
ST-1790,회현동_008_1,평일,7,0,2,2,0
ST-1790,회현동_008_1,평일,8,0,3,5,26
ST-1790,회현동_008_1,평일,9,0,9,3,0
ST-1790,회현동_008_1,평일,10,0,2,1,0
ST-1790,회현동_008_1,평일,11,0,0,5,2
ST-1790,회현동_008_1,평일,12,0,2,1,3
ST-1790,회현동_008_1,평일,13,0,0,1,1
ST-1790,회현동_008_1,평일,14,0,0,3,4
ST-1790,회현동_008_1,평일,15,0,0,1,0
ST-1790,회현동_008_1,평일,16,0,3,4,2
ST-1790,회현동_008_1,평일,17,0,6,6,4
ST-1790,회현동_008_1,평일,18,0,18,1,4
ST-1790,회현동_008_1,평일,19,0,6,2,6
ST-1790,회현동_008_1,평일,20,0,8,2,0
ST-1790,회현동_008_1,평일,21,0,5,1,2
ST-1790,회현동_008_1,평일,22,0,0,0,5
ST-1790,회현동_008_1,평일,23,0,0,0,1
ST-1791,회현동_004_1,주말,0,0,11,3,8
ST-1791,회현동_004_1,주말,1,0,12,1,1
ST-1791,회현동_004_1,주말,2,0,1,2,0
ST-1791,회현동_004_1,주말,3,0,2,3,0
ST-1791,회현동_004_1,주말,4,0,1,3,0
ST-1791,회현동_004_1,주말,5,0,5,2,2
ST-1791,회현동_004_1,주말,6,0,2,1,0
ST-1791,회현동_004_1,주말,7,0,2,5,2
ST-1791,회현동_004_1,주말,8,0,3,7,0
ST-1791,회현동_004_1,주말,9,0,7,11,4
ST-1791,회현동_004_1,주말,10,0,7,13,2
ST-1791,회현동_004_1,주말,11,0,4,22,8
ST-1791,회현동_004_1,주말,12,0,5,14,8
ST-1791,회현동_004_1,주말,13,0,7,19,12
ST-1791,회현동_004_1,주말,14,0,10,19,10
ST-1791,회현동_004_1,주말,15,0,14,22,2
ST-1791,회현동_004_1,주말,16,0,22,29,11
ST-1791,회현동_004_1,주말,17,2,32,19,18
ST-1791,회현동_004_1,주말,18,0,20,19,15
ST-1791,회현동_004_1,주말,19,0,29,22,13
ST-1791,회현동_004_1,주말,20,0,24,20,9
ST-1791,회현동_004_1,주말,21,0,31,18,5
ST-1791,회현동_004_1,주말,22,0,12,8,5
ST-1791,회현동_004_1,주말,23,0,6,2,3
ST-1791,회현동_004_1,평일,0,2,30,7,5
ST-1791,회현동_004_1,평일,1,0,9,4,2
ST-1791,회현동_004_1,평일,2,0,3,1,0
ST-1791,회현동_004_1,평일,3,0,4,13,2
ST-1791,회현동_004_1,평일,4,0,0,38,2
ST-1791,회현동_004_1,평일,5,0,0,36,6
ST-1791,회현동_004_1,평일,6,2,14,40,10
ST-1791,회현동_004_1,평일,7,8,65,201,102
ST-1791,회현동_004_1,평일,8,0,111,143,115
ST-1791,회현동_004_1,평일,9,1,43,70,35
ST-1791,회현동_004_1,평일,10,3,33,34,26
ST-1791,회현동_004_1,평일,11,3,49,47,42
ST-1791,회현동_004_1,평일,12,6,50,44,48
ST-1791,회현동_004_1,평일,13,4,33,38,39
ST-1791,회현동_004_1,평일,14,2,27,42,31
ST-1791,회현동_004_1,평일,15,3,23,46,23
ST-1791,회현동_004_1,평일,16,1,56,50,41
ST-1791,회현동_004_1,평일,17,5,138,137,85
ST-1791,회현동_004_1,평일,18,5,339,201,83
ST-1791,회현동_004_1,평일,19,1,196,70,35
ST-1791,회현동_004_1,평일,20,0,85,56,15
ST-1791,회현동_004_1,평일,21,1,50,46,15
ST-1791,회현동_004_1,평일,22,0,49,19,10
ST-1791,회현동_004_1,평일,23,1,21,8,12
ST-185,소공동_005_4,주말,0,0,11,2,0
ST-185,소공동_005_4,주말,1,0,4,2,0
ST-185,소공동_005_4,주말,2,0,6,2,1
ST-185,소공동_005_4,주말,3,0,1,0,1
ST-185,소공동_005_4,주말,4,0,0,0,0
ST-185,소공동_005_4,주말,5,0,0,3,0
ST-185,소공동_005_4,주말,6,0,0,13,1
ST-185,소공동_005_4,주말,7,0,0,12,5
ST-185,소공동_005_4,주말,8,3,4,15,12
ST-185,소공동_005_4,주말,9,1,9,9,5
ST-185,소공동_005_4,주말,10,3,11,18,6
ST-185,소공동_005_4,주말,11,2,13,28,10
ST-185,소공동_005_4,주말,12,6,26,11,13
ST-185,소공동_005_4,주말,13,7,25,19,21
ST-185,소공동_005_4,주말,14,7,20,25,10
ST-185,소공동_005_4,주말,15,2,18,21,25
ST-185,소공동_005_4,주말,16,1,25,23,32
ST-185,소공동_005_4,주말,17,1,18,25,26
ST-185,소공동_005_4,주말,18,3,20,10,11
ST-185,소공동_005_4,주말,19,4,17,17,8
ST-185,소공동_005_4,주말,20,0,26,16,14
ST-185,소공동_005_4,주말,21,1,26,10,9
ST-185,소공동_005_4,주말,22,0,17,4,9
ST-185,소공동_005_4,주말,23,1,7,2,0
ST-185,소공동_005_4,평일,0,0,3,7,8
ST-185,소공동_005_4,평일,1,0,5,3,9
ST-185,소공동_005_4,평일,2,0,6,0,7
ST-185,소공동_005_4,평일,3,0,4,4,0
ST-185,소공동_005_4,평일,4,1,0,36,0
ST-185,소공동_005_4,평일,5,0,7,65,17
ST-185,소공동_005_4,평일,6,3,16,239,40
ST-185,소공동_005_4,평일,7,13,73,405,76
ST-185,소공동_005_4,평일,8,29,188,475,140
ST-185,소공동_005_4,평일,9,21,144,118,123
ST-185,소공동_005_4,평일,10,33,78,47,76
ST-185,소공동_005_4,평일,11,42,221,76,190
ST-185,소공동_005_4,평일,12,72,111,109,166
ST-185,소공동_005_4,평일,13,49,77,127,133
ST-185,소공동_005_4,평일,14,27,84,67,81
ST-185,소공동_005_4,평일,15,27,130,89,93
ST-185,소공동_005_4,평일,16,30,142,111,145
ST-185,소공동_005_4,평일,17,26,415,139,255
ST-185,소공동_005_4,평일,18,11,500,141,247
ST-185,소공동_005_4,평일,19,12,180,53,112
ST-185,소공동_005_4,평일,20,7,114,34,65
ST-185,소공동_005_4,평일,21,6,106,23,37
ST-185,소공동_005_4,평일,22,2,52,8,24
ST-185,소공동_005_4,평일,23,3,25,8,3
ST-186,장충동_009_1,주말,0,0,0,1,3
ST-186,장충동_009_1,주말,1,0,0,1,5
ST-186,장충동_009_1,주말,2,0,0,1,1
ST-186,장충동_009_1,주말,3,0,0,1,3
ST-186,장충동_009_1,주말,4,0,0,0,0
ST-186,장충동_009_1,주말,5,0,0,1,0
ST-186,장충동_009_1,주말,6,0,0,4,2
ST-186,장충동_009_1,주말,7,0,2,10,4
ST-186,장충동_009_1,주말,8,1,2,10,1
ST-186,장충동_009_1,주말,9,1,4,18,5
ST-186,장충동_009_1,주말,10,1,5,15,22
ST-186,장충동_009_1,주말,11,3,10,10,6
ST-186,장충동_009_1,주말,12,1,13,1,6
ST-186,장충동_009_1,주말,13,1,4,8,8
ST-186,장충동_009_1,주말,14,0,8,9,6
ST-186,장충동_009_1,주말,15,0,9,5,8
ST-186,장충동_009_1,주말,16,0,2,12,14
ST-186,장충동_009_1,주말,17,0,6,5,13
ST-186,장충동_009_1,주말,18,0,9,10,6
ST-186,장충동_009_1,주말,19,2,12,18,9
ST-186,장충동_009_1,주말,20,1,6,12,5
ST-186,장충동_009_1,주말,21,1,7,6,14
ST-186,장충동_009_1,주말,22,0,12,0,16
ST-186,장충동_009_1,주말,23,0,3,1,4
ST-186,장충동_009_1,평일,0,0,5,1,5
ST-186,장충동_009_1,평일,1,0,1,2,5
ST-186,장충동_009_1,평일,2,2,4,2,0
ST-186,장충동_009_1,평일,3,0,1,1,1
ST-186,장충동_009_1,평일,4,0,2,2,5
ST-186,장충동_009_1,평일,5,0,7,7,2
ST-186,장충동_009_1,평일,6,0,1,18,13
ST-186,장충동_009_1,평일,7,0,7,7,26
ST-186,장충동_009_1,평일,8,0,2,69,43
ST-186,장충동_009_1,평일,9,3,9,50,27
ST-186,장충동_009_1,평일,10,1,6,18,25
ST-186,장충동_009_1,평일,11,2,13,7,24
ST-186,장충동_009_1,평일,12,3,27,23,29
ST-186,장충동_009_1,평일,13,4,13,16,30
ST-186,장충동_009_1,평일,14,8,12,13,32
ST-186,장충동_009_1,평일,15,3,23,24,34
ST-186,장충동_009_1,평일,16,5,34,13,33
ST-186,장충동_009_1,평일,17,5,31,10,43
ST-186,장충동_009_1,평일,18,4,44,38,34
ST-186,장충동_009_1,평일,19,1,37,16,33
ST-186,장충동_009_1,평일,20,2,22,10,19
ST-186,장충동_009_1,평일,21,2,38,9,25
ST-186,장충동_009_1,평일,22,2,22,10,21
ST-186,장충동_009_1,평일,23,4,12,2,16
ST-187,약수동_005_1,주말,0,0,20,20,8
ST-187,약수동_005_1,주말,1,2,25,27,7
ST-187,약수동_005_1,주말,2,0,10,5,6
ST-187,약수동_005_1,주말,3,0,8,6,8
